run_id,run_number,date,url,workflow_sha,mode,gh_aw_version,gh_aw_commit,gh_aw_committed_at,time_to_complete_seconds,agent_job_seconds,copilot_step_seconds,detection_job_seconds,time_to_proxy_step_seconds,proxy_step_to_first_reasoning_seconds,time_to_first_reasoning_seconds
28312408055,177,2026-06-28T05:21:21Z,https://github.com/githubnext/gh-aw-test/actions/runs/28312408055,555579de0c8d56a156e64646a1e9a2c2ca97bc9d,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,132.0,41.0,,,64.0,0.0,64.0
28421393144,182,2026-06-30T04:58:44Z,https://github.com/githubnext/gh-aw-test/actions/runs/28421393144,9f029daf5a8731cf48cbc8593c6382078a325191,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,143.0,40.0,,,76.0,0.0,76.0
28494898649,185,2026-07-01T05:06:19Z,https://github.com/githubnext/gh-aw-test/actions/runs/28494898649,da2eb368d77919bb839b22bea4b762b5bc62a10a,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,114.0,32.0,,,50.0,1.0,51.0
28566405365,188,2026-07-02T04:55:03Z,https://github.com/githubnext/gh-aw-test/actions/runs/28566405365,5c19012935e3308c84a065db1f8087bdbac89c95,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,164.0,44.0,,,69.0,1.0,70.0
28638973515,191,2026-07-03T04:44:24Z,https://github.com/githubnext/gh-aw-test/actions/runs/28638973515,b3e0bbe81f9d0457e2e5793740135e15c6230375,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,87.0,30.0,,,51.0,0.0,51.0
28695205575,194,2026-07-04T04:41:49Z,https://github.com/githubnext/gh-aw-test/actions/runs/28695205575,881c13ef4bd44654f210d1825bc9569d9a10817c,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,107.0,41.0,,,60.0,1.0,61.0
28729898081,197,2026-07-05T04:49:09Z,https://github.com/githubnext/gh-aw-test/actions/runs/28729898081,f559bdfbeb04c32bdd5258e7d00775f88030db3f,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,97.0,41.0,,,49.0,0.0,49.0
28768755064,200,2026-07-06T04:55:48Z,https://github.com/githubnext/gh-aw-test/actions/runs/28768755064,948ac77d1f80d78408c724f560f603ffd6be8505,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,104.0,43.0,,,59.0,0.0,59.0
28917943442,203,2026-07-08T04:39:24Z,https://github.com/githubnext/gh-aw-test/actions/runs/28917943442,f357b726fe3bb430c95c208886d3a79589a91acb,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,79.0,29.0,,,44.0,0.0,44.0
28994888262,207,2026-07-09T04:50:35Z,https://github.com/githubnext/gh-aw-test/actions/runs/28994888262,6133a2612c1bfaa4330254b04b8ca57d2798dad5,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,169.0,38.0,,,121.0,0.0,121.0
29069942710,210,2026-07-10T04:49:50Z,https://github.com/githubnext/gh-aw-test/actions/runs/29069942710,20df5e3eda91014ad183e06def2ee1bf5fe778d2,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,106.0,42.0,,,60.0,1.0,61.0
29139701726,213,2026-07-11T04:30:04Z,https://github.com/githubnext/gh-aw-test/actions/runs/29139701726,2d35ad25f67f43ad7884d16b3197189e21a6e927,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,112.0,38.0,,,53.0,0.0,53.0
29180010256,216,2026-07-12T04:38:48Z,https://github.com/githubnext/gh-aw-test/actions/runs/29180010256,c0fbd6bdf05eeb1f0c00cd80370ad16d4c0dad66,samples,v0.81.6,eed4304d8740f0593f2797276cb8299d228ffd9b,2026-06-27T05:28:19Z,81.0,33.0,,,45.0,0.0,45.0
